macaulay_photo_catalog_id,macaulay_url,order,family,ebird_species_group,sci_name,common_name,species_category,ebird_species_code,ebird_taxon_order,ebird_checklist_id,species_range,extinct,extinct_year,sex_bird_photo,age_bird_photo,macaulay_photographer_userId,photo_latitude,photo_longitude,macaulay_rating_count_may2021,macaulay_photo_user_rating_may21,photo_width_px,photo_height_px,source,plumageparts_split,plumageparts_mask_filename,plumageparts_segmentation_width_px,plumageparts_segmentation_height_px
21635861,https://macaulaylibrary.org/asset/21635861,Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)","Grouse, Quail, and Allies",Pternistis castaneicollis,Chestnut-naped Francolin,species,chnfra1,1280,S25672108,Mountains of ne Ethiopia and Somalia to Kenya border,,,Unknown,Unknown,USER90467,6.8131,39.8577,5.0,4.8,1650.0,1078.0,ebird,train,Pternistis_castaneicollis_Unknown_21635861.png,1200,784
21740561,https://macaulaylibrary.org/asset/21740561,Charadriiformes,"Laridae (Gulls, Terns, and Skimmers)","Gulls, Terns, and Skimmers",Phaetusa simplex,Large-billed Tern,species,labter1,6421,S15050534,,,,Unknown,Unknown,USER127404,-11.023,-66.0987,16.0,4.6875,2560.0,1635.0,ebird,test,Phaetusa_simplex_Unknown_21740561.png,1200,766
21809651,https://macaulaylibrary.org/asset/21809651,Galliformes,Megapodiidae (Megapodes),Megapodes,Megapodius forsteni,Forsten's Scrubfowl,species,forscr1,734,S24855254,,,,,,USER320327,-5.77,132.75,3.0,2.0,4608.0,3456.0,ebird,train,Megapodius_forsteni_Unknown_21809651.png,1200,900
21836901,https://macaulaylibrary.org/asset/21836901,Passeriformes,Thraupidae (Tanagers and Allies),Tanagers and Allies,Stilpnia vitriolina,Scrub Tanager,species,scrtan1,33683,S26014402,Arid scrub of w Colombia and nw Ecuador,,,Unknown,Unknown,USER106548,-0.1735,-78.3606,5.0,5.0,3264.0,2448.0,ebird,train,Stilpnia_vitriolina_Unknown_21836901.png,1200,900
22085841,https://macaulaylibrary.org/asset/22085841,Passeriformes,Tyrannidae (Tyrant Flycatchers),"Tyrant Flycatchers: Elaenias, Tyrannulets, and Allies",Zimmerius petersi,Venezuelan Tyrannulet,species,paltyr5,16042,S21008969,Coastal cordillera of n Venezuela (s Lara east to Miranda),,,,,USER16990,10.3706,-66.9656,3.0,4.666666667,,,ebird,train,Zimmerius_petersi_Unknown_22085841.png,1200,847
22143081,https://macaulaylibrary.org/asset/22143081,Passeriformes,Locustellidae (Grassbirds and Allies),Grassbirds and Allies,Cincloramphus mariei,New Caledonian Grassbird,species,necgra1,22824,S26369932,Grasslands and open heath of New Caledonia,,,Unknown,Unknown,USER90467,-21.4461,165.5174,12.0,4.833333333,2684.0,1831.0,ebird,train,Cincloramphus_mariei_Unknown_22143081.png,1200,819
22282961,https://macaulaylibrary.org/asset/22282961,Psittaciformes,Psittacidae (New World and African Parrots),"Parrots, Parakeets, and Allies",Myiopsitta monachus,Monk Parakeet,species,monpar,12166,S26428323,,,,Unknown,Unknown,USER116399,32.8156,-96.7265,15.0,4.066666667,1024.0,768.0,ebird,train,Myiopsitta_monachus_Unknown_22282961.png,1024,768
22326861,https://macaulaylibrary.org/asset/22326861,Eurypygiformes,Rhynochetidae (Kagu),Kagu,Rhynochetos jubatus,Kagu,species,kagu1,6518,S26369771,New Caledonia,,,Unknown,Adult,USER90467,-21.6424,165.7729,32.0,4.90625,1800.0,1246.0,ebird,val,Rhynochetos_jubatus_Unknown_22326861.png,1200,831
22326871,https://macaulaylibrary.org/asset/22326871,Passeriformes,Meliphagidae (Honeyeaters),Honeyeaters,Myzomela caledonica,New Caledonian Myzomela,species,necmyz1,17197,S26369771,Mangroves and forests of New Caledonia,,,,,USER90467,-21.6424,165.7729,12.0,4.666666667,1800.0,1208.0,ebird,train,Myzomela_caledonica_Unknown_22326871.png,1200,805
22330381,https://macaulaylibrary.org/asset/22330381,Columbiformes,Columbidae (Pigeons and Doves),Pigeons and Doves,Columba vitiensis,Metallic Pigeon,species,metpig1,1872,S26369932,,,,Unknown,Unknown,USER90467,-21.4461,165.5174,12.0,4.75,1800.0,1255.0,ebird,train,Columba_vitiensis_Unknown_22330381.png,1200,837
22503871,https://macaulaylibrary.org/asset/22503871,Passeriformes,Nectariniidae (Sunbirds and Spiderhunters),Sunbirds and Spiderhunters,Cinnyris bifasciatus,Purple-banded Sunbird,species,pubsun4,29220,S26163177,,,,Unknown,Unknown,USER169213,-18.042,35.2,6.0,4.166666667,3773.0,3010.0,ebird,train,Cinnyris_bifasciatus_Unknown_22503871.png,1200,957
22536841,https://macaulaylibrary.org/asset/22536841,Psittaciformes,Psittaculidae (Old World Parrots),"Parrots, Parakeets, and Allies",Alisterus chloropterus,Papuan King-Parrot,species,pakpar1,11639,S25249686,,,,Unknown,Unknown,USER297713,-9.436,147.3635,5.0,3.6,2592.0,1728.0,ebird,val,Alisterus_chloropterus_Unknown_22536841.png,1200,800
22565471,https://macaulaylibrary.org/asset/22565471,Passeriformes,Paradisaeidae (Birds-of-Paradise),Birds-of-Paradise,Ptiloris intercedens,Growling Riflebird,species,magrif2,19712,S25023522,Lowlands of central and se Papua New Guinea,,,Unknown,Unknown,USER297713,-9.436,147.3635,3.0,3.666666667,3297.0,2198.0,ebird,train,Ptiloris_intercedens_Unknown_22565471.png,1200,800
22629021,https://macaulaylibrary.org/asset/22629021,Passeriformes,Rhinocryptidae (Tapaculos),Tapaculos,Scytalopus affinis,Ancash Tapaculo,species,anctap1,13724,S23937703,Western Andes of Peru (s Cajamarca to Ancash),,,Unknown,Unknown,USER281519,-9.0452,-77.5655,1.0,5.0,5472.0,3648.0,ebird,train,Scytalopus_affinis_Unknown_22629021.png,1200,800
23444411,https://macaulaylibrary.org/asset/23444411,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),Ovenbirds,Phacellodomus maculipectus,Spot-breasted Thornbird,species,spbtho1,14620,S14872051,Andes of s Bolivia and nw Argentina (south to La Rioja),,,Unknown,Unknown,USER127404,-24.1217,-65.4527,4.0,5.0,4434.0,2999.0,ebird,val,Phacellodomus_maculipectus_Unknown_23444411.png,1200,812
23607831,https://macaulaylibrary.org/asset/23607831,Piciformes,Ramphastidae (Toucans),Barbets and Toucans,Pteroglossus inscriptus,Lettered Aracari,species,letara1,10318,S8408935,,,,Unknown,Unknown,USER127404,1.2229,-70.231,8.0,4.375,1950.0,2760.0,ebird,train,Pteroglossus_inscriptus_Unknown_23607831.png,848,1200
23608221,https://macaulaylibrary.org/asset/23608221,Passeriformes,"Vireonidae (Vireos, Shrike-Babblers, and Erpornis)",Vireos,Hylophilus brunneiceps,Brown-headed Greenlet,species,brhgre1,18259,S8408935,E Colombia to s Venezuela and nw Brazil,,,Unknown,Unknown,USER127404,1.2229,-70.231,6.0,3.166666667,2042.0,1742.0,ebird,train,Hylophilus_brunneiceps_Unknown_23608221.png,1200,1024
23847331,https://macaulaylibrary.org/asset/23847331,Passeriformes,Dulidae (Palmchat),Palmchat,Dulus dominicus,Palmchat,species,palmch1,28750,S26725314,"Hispaniola, Gonï¿½ve I. and Saona I.",,,,,USER278964,18.4933,-69.9539,4.0,4.75,1683.0,1944.0,ebird,train,Dulus_dominicus_Unknown_23847331.png,1039,1200
23946741,https://macaulaylibrary.org/asset/23946741,Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)","Vultures, Hawks, and Allies",Spizaetus tyrannus,Black Hawk-Eagle,species,blheag1,7549,S27023883,,,,Unknown,Unknown,USER90474,6.5541,-57.7691,26.0,4.961538462,1993.0,1357.0,ebird,train,Spizaetus_tyrannus_Unknown_23946741.png,1200,817
23947611,https://macaulaylibrary.org/asset/23947611,Cuculiformes,Cuculidae (Cuckoos),Cuckoos,Coccycua minuta,Little Cuckoo,species,litcuc2,3110,S27231860,,,,Unknown,Unknown,USER90474,6.8055,-58.1439,10.0,4.9,3666.0,2103.0,ebird,train,Coccycua_minuta_Unknown_23947611.png,1200,688
24323941,https://macaulaylibrary.org/asset/24323941,Passeriformes,Acrocephalidae (Reed Warblers and Allies),Reed Warblers and Allies,Acrocephalus sechellensis,Seychelles Warbler,species,sebwar1,22731,S27470035,"Seychelles Islands (Cousin, Cousine, Aride)",,,Unknown,Unknown,USER235798,-4.3303,55.6638,3.0,4.666666667,3616.0,2411.0,ebird,train,Acrocephalus_sechellensis_Unknown_24323941.png,1200,800
24389931,https://macaulaylibrary.org/asset/24389931,Passeriformes,Muscicapidae (Old World Flycatchers),Old World Flycatchers,Saxicola tectes,Reunion Stonechat,species,reusto1,28552,S27448801,Rï¿½union (w Mascarene Islands),,,Unknown,Unknown,USER497615,-21.0618,55.5362,10.0,4.8,4288.0,2412.0,ebird,train,Saxicola_tectes_Unknown_24389931.png,1200,675
24608581,https://macaulaylibrary.org/asset/24608581,Passeriformes,Phylloscopidae (Leaf Warblers),Leaf Warblers,Phylloscopus examinandus,Kamchatka Leaf Warbler,species,arcwar2,23944,S27538611,"Incompletely known. Breeds s Kamchatka, Sakhalin, Kurile Is, ne Hokkaido; winters at least to Indonesia",,,Unknown,Unknown,USER132240,-17.9752,122.3447,7.0,4.142857143,1689.0,1126.0,ebird,val,Phylloscopus_examinandus_Unknown_24608581.png,1200,800
25045001,https://macaulaylibrary.org/asset/25045001,Passeriformes,Pycnonotidae (Bulbuls),Bulbuls,Atimastillas flavicollis flavigula,Yellow-throated Greenbul (flavigula),group (monotypic),yetgre4,23375,S27838970,"Angola to Democratic Republic of the Congo, w Uganda, w Kenya, Zambia and nw Tanzania",,,Unknown,Unknown,USER666761,-17.4964,24.3224,5.0,4.0,1200.0,900.0,ebird,train,Atimastillas_flavicollis_flavigula_Unknown_25045001.png,1200,900
25263331,https://macaulaylibrary.org/asset/25263331,Psittaciformes,Psittacidae (New World and African Parrots),"Parrots, Parakeets, and Allies",Amazona mercenarius,Scaly-naped Parrot,species,scnpar1,12317,S27736126,,,,Unknown,Unknown,USER131205,4.7255,-75.5716,4.0,4.25,1000.0,667.0,ebird,test,Amazona_mercenarius_Unknown_25263331.png,1000,667
25647511,https://macaulaylibrary.org/asset/25647511,Passeriformes,Muscicapidae (Old World Flycatchers),Old World Flycatchers,Ficedula semitorquata,Semicollared Flycatcher,species,semfly1,28410,S28135827,Montane forests of Balkan Pen. to nw Iran; > in e Africa,,,,,USER714969,24.9987,55.1684,3.0,5.0,2592.0,2235.0,ebird,train,Ficedula_semitorquata_Unknown_25647511.png,1200,1035
25916241,https://macaulaylibrary.org/asset/25916241,Passeriformes,Monarchidae (Monarch Flycatchers),Monarch Flycatchers,Monarcha richardsii,White-capped Monarch,species,whcmon1,19959,S28253122,Forests of central Solomon Islands,,,,,USER16646,-8.0453,156.7792,2.0,3.5,2167.0,1445.0,ebird,train,Monarcha_richardsii_Unknown_25916241.png,1200,800
25950371,https://macaulaylibrary.org/asset/25950371,Passeriformes,Thamnophilidae (Typical Antbirds),Antbirds,Thamnophilus unicolor,Uniform Antshrike,species,uniant2,12892,S28158557,,,,,,USER14774,3.5324,-76.6122,5.0,4.8,2650.0,1767.0,ebird,train,Thamnophilus_unicolor_Unknown_25950371.png,1200,800
25954801,https://macaulaylibrary.org/asset/25954801,Charadriiformes,"Alcidae (Auks, Murres, and Puffins)",Alcids,Alca torda,Razorbill,species,razorb,6144,S23929728,,,,Unknown,Unknown,USER86047,70.3877,31.1567,34.0,4.852941176,2471.0,1647.0,ebird,train,Alca_torda_Unknown_25954801.png,1200,800
26009701,https://macaulaylibrary.org/asset/26009701,Caprimulgiformes,Caprimulgidae (Nightjars and Allies),Nightjars,Antrostomus noctitherus,Puerto Rican Nightjar,species,purnig1,3540,S28478677,Dry lowland forests of sw Puerto Rico,,,Male,Adult,USER86405,17.9762,-67.0538,8.0,4.875,1300.0,867.0,ebird,train,Antrostomus_noctitherus_Unknown_26009701.png,1200,800
26029901,https://macaulaylibrary.org/asset/26029901,Charadriiformes,"Laridae (Gulls, Terns, and Skimmers)","Gulls, Terns, and Skimmers",Larus glaucoides kumlieni,Iceland Gull (kumlieni),group (monotypic),kumgul1,6295,S28490322,NE Canada (Baffin I. and nw Ungava); winters to n US,,,,,USER284949,42.0692,-70.2382,38.0,4.947368421,3058.0,2039.0,ebird,train,Larus_glaucoides_kumlieni_Unknown_26029901.png,1200,800
26149081,https://macaulaylibrary.org/asset/26149081,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),Ovenbirds,Asthenes perijana,Perija Thistletail,species,perthi1,14702,S27988490,Sierra de Perijï¿½ (Colombia/Venezuela border),,,Unknown,Unknown,USER48106,10.3627,-72.9492,4.0,4.75,2652.0,1989.0,ebird,train,Asthenes_perijana_Unknown_26149081.png,1200,900
26207781,https://macaulaylibrary.org/asset/26207781,Caprimulgiformes,Caprimulgidae (Nightjars and Allies),Nightjars,Caprimulgus fraenatus,Sombre Nightjar,species,somnig1,3564,S24589654,"Ethiopia to nw Somalia, sw Kenya and ne Tanzania",,,,,USER148204,0.4263,36.8646,9.0,3.444444444,1658.0,1407.0,ebird,train,Caprimulgus_fraenatus_Unknown_26207781.png,1200,1018
26329361,https://macaulaylibrary.org/asset/26329361,Gruiformes,"Rallidae (Rails, Gallinules, and Coots)","Rails, Gallinules, and Allies",Rallus longirostris,Mangrove Rail,species,manrai1,5074,S14922919,,,,Unknown,Unknown,USER143555,13.1983,-87.4204,9.0,4.555555556,3600.0,2700.0,ebird,train,Rallus_longirostris_Unknown_26329361.png,1200,900
26672161,https://macaulaylibrary.org/asset/26672161,Galbuliformes,Galbulidae (Jacamars),Puffbirds and Jacamars,Galbalcyrhynchus leucotis,White-eared Jacamar,species,whejac1,9933,S27756924,Colombia east of the Andes to ne Peru and w Amazonian Brazil,,,Unknown,Unknown,USER16990,-0.4397,-76.2803,6.0,4.5,3828.0,2354.0,ebird,train,Galbalcyrhynchus_leucotis_Unknown_26672161.png,1200,738
26810281,https://macaulaylibrary.org/asset/26810281,Caprimulgiformes,Trochilidae (Hummingbirds),Hummingbirds,Chlorostilbon poortmani,Short-tailed Emerald,species,shteme1,4737,S28771641,,,,Male,Adult,USER403144,4.6334,-73.8302,6.0,4.5,1500.0,1500.0,ebird,train,Chlorostilbon_poortmani_Male_26810281.png,1200,1200
26813571,https://macaulaylibrary.org/asset/26813571,Caprimulgiformes,Trochilidae (Hummingbirds),Hummingbirds,Opisthoprora euryptera,Mountain Avocetbill,species,mouavo1,4366,S28753794,C Andes of Colombia to n Peru (Amazonas to La Libertad),,,Unknown,Adult,USER403144,4.8559,-75.4843,6.0,4.833333333,1500.0,1500.0,ebird,train,Opisthoprora_euryptera_Unknown_26813571.png,1200,1200
26832611,https://macaulaylibrary.org/asset/26832611,Passeriformes,Cardinalidae (Cardinals and Allies),"Cardinals, Grosbeaks, and Allies",Granatellus sallaei,Gray-throated Chat,species,grtcha1,33246,S12468580,,,,Unknown,Unknown,USER127404,18.5001,-89.6375,8.0,4.875,3801.0,2532.0,ebird,train,Granatellus_sallaei_Unknown_26832611.png,1200,799
26847151,https://macaulaylibrary.org/asset/26847151,Passeriformes,Troglodytidae (Wrens),Wrens,Campylorhynchus jocosus,Boucard's Wren,species,bouwre1,26344,S12573061,Arid oak-pine forests of s Mexican plateau,,,,,USER127404,17.0635,-96.5173,6.0,4.666666667,4225.0,2869.0,ebird,train,Campylorhynchus_jocosus_Unknown_26847151.png,1200,815
26848341,https://macaulaylibrary.org/asset/26848341,Coraciiformes,Momotidae (Motmots),Motmots,Momotus mexicanus,Russet-crowned Motmot,species,rucmot1,9249,S12537192,,,,Unknown,Unknown,USER127404,15.6644,-96.5264,11.0,4.636363636,4912.0,3184.0,ebird,train,Momotus_mexicanus_Unknown_26848341.png,1200,778
26854501,https://macaulaylibrary.org/asset/26854501,Passeriformes,Turdidae (Thrushes and Allies),Thrushes,Zoothera major,Amami Thrush,species,scathr6,27125,S15965971,Amami-O-Shima (n Ryukyu Islands),,,Unknown,Unknown,USER127404,28.3515,129.4517,3.0,3.333333333,4476.0,2825.0,ebird,train,Zoothera_major_Unknown_26854501.png,1200,757
26854871,https://macaulaylibrary.org/asset/26854871,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",Waterfowl,Anas zonorhyncha,Eastern Spot-billed Duck,species,spbduc,469,S15970991,"Breeds ne Asia; winters to s China, Taiwan and Philippines",,,Unknown,Unknown,USER127404,36.3512,138.6268,13.0,4.769230769,3665.0,2069.0,ebird,train,Anas_zonorhyncha_Unknown_26854871.png,1200,677
26858351,https://macaulaylibrary.org/asset/26858351,Charadriiformes,Scolopacidae (Sandpipers and Allies),Shorebirds,Actitis hypoleucos,Common Sandpiper,species,comsan,5969,S16059241,"Palearctic; winters to s Africa, c Asia, Philippines and Australia",,,,,USER127404,32.4641,130.5667,12.0,4.916666667,4974.0,3059.0,ebird,train,Actitis_hypoleucos_Unknown_26858351.png,1200,738
26967021,https://macaulaylibrary.org/asset/26967021,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),Ovenbirds,Philydor novaesi,Alagoas Foliage-gleaner,species,alfgle1,14406,S28898963,Montane forests of ne Brazil (Alagoas),,,Unknown,Unknown,USER553166,-8.7225,-35.8372,11.0,4.363636364,640.0,445.0,ebird,train,Philydor_novaesi_Unknown_26967021.png,640,445
27200301,https://macaulaylibrary.org/asset/27200301,Caprimulgiformes,Trochilidae (Hummingbirds),Hummingbirds,Amazilia saucerottei,Steely-vented Hummingbird,species,stvhum2,4938,S29009443,,,,Unknown,Adult,USER403144,5.0647,-75.5922,12.0,4.833333333,1500.0,1500.0,ebird,train,Amazilia_saucerottei_Unknown_27200301.png,1200,1200
27322491,https://macaulaylibrary.org/asset/27322491,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",Waterfowl,Aythya affinis,Lesser Scaup,species,lessca,602,S7796787,Alaska to s US; winters n South America and Hawaiian Islands,,,Male,Adult,USER19105,32.7868,-117.0431,52.0,4.923076923,4000.0,2400.0,ebird,test,Aythya_affinis_Male_27322491.png,1200,720
27326981,https://macaulaylibrary.org/asset/27326981,Charadriiformes,Scolopacidae (Sandpipers and Allies),Shorebirds,Calidris subruficollis,Buff-breasted Sandpiper,species,bubsan,5895,S11130994,Breeds Arctic North America; winters in s South America,,,Male,Adult,USER127404,70.1179,-145.8491,105.0,4.961904762,5544.0,3752.0,ebird,train,Calidris_subruficollis_Male_27326981.png,1200,812
27446421,https://macaulaylibrary.org/asset/27446421,Passeriformes,Thraupidae (Tanagers and Allies),Tanagers and Allies,Saltator maxillosus,Thick-billed Saltator,species,thbsal1,34486,S29098019,Humid forests of e Paraguay to se Brazil and ne Argentina,,,Unknown,Unknown,USER550661,-27.9515,-49.9342,3.0,4.666666667,3000.0,2000.0,ebird,train,Saltator_maxillosus_Unknown_27446421.png,1200,800
27730421,https://macaulaylibrary.org/asset/27730421,Suliformes,Sulidae (Boobies and Gannets),"Frigatebirds, Boobies, and Gannets",Sula dactylatra,Masked Booby,species,masboo,6912,S29244265,,,,Unknown,Adult,USER59443,24.6344,-82.8699,38.0,4.894736842,2500.0,1660.0,ebird,val,Sula_dactylatra_Unknown_27730421.png,1200,797
27965041,https://macaulaylibrary.org/asset/27965041,Passeriformes,Parulidae (New World Warblers),Wood-Warblers,Setophaga citrina,Hooded Warbler,species,hoowar,32772,S18074296,E US; winters Mexico to Panama,,,,,USER284949,42.3536,-71.0705,94.0,4.904255319,3642.0,2428.0,ebird,train,Setophaga_citrina_Unknown_27965041.png,1200,800
28066581,https://macaulaylibrary.org/asset/28066581,Passeriformes,Turdidae (Thrushes and Allies),Thrushes,Turdus eremita,Tristan Thrush,species,trithr1,27485,S28960518,,,,Unknown,Unknown,USER182152,-37.4242,-12.4825,9.0,4.333333333,5184.0,3456.0,ebird,test,Turdus_eremita_Unknown_28066581.png,1200,800
28487691,https://macaulaylibrary.org/asset/28487691,Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)","Grouse, Quail, and Allies",Tetrao urogallus,Western Capercaillie,species,wescap1,1557,S29541446,,,,Male,Adult,USER523710,66.1902,29.1981,105.0,4.8,1920.0,1280.0,ebird,train,Tetrao_urogallus_Male_28487691.png,1200,800
28518331,https://macaulaylibrary.org/asset/28518331,Passeriformes,Cotingidae (Cotingas),Cotingas,Doliornis remseni,Chestnut-bellied Cotinga,species,chbcot1,15131,S29503109,Eastern Andes of Ecuador and extreme n Peru,,,Male,Adult,USER162833,0.4361,-77.8461,6.0,4.0,850.0,587.0,ebird,train,Doliornis_remseni_Male_28518331.png,850,587
28632071,https://macaulaylibrary.org/asset/28632071,Procellariiformes,Procellariidae (Shearwaters and Petrels),"Petrels, Shearwaters, and Diving-Petrels",Ardenna pacifica,Wedge-tailed Shearwater,species,wetshe,6799,S29598801,Widespread tropical Pacific and Indian oceans,,,Unknown,Unknown,USER57052,25.774,-171.7371,17.0,5.0,4000.0,2400.0,ebird,test,Ardenna_pacifica_Unknown_28632071.png,1200,720
28633571,https://macaulaylibrary.org/asset/28633571,Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)","Finches, Euphonias, and Allies",Telespiza cantans,Laysan Finch,species,layfin,30891,S29599361,Laysan I. (w Hawaiian Islands),,,Unknown,Unknown,USER57052,25.774,-171.7371,37.0,4.918918919,4000.0,2400.0,ebird,train,Telespiza_cantans_Unknown_28633571.png,1200,720
28636281,https://macaulaylibrary.org/asset/28636281,Passeriformes,Acrocephalidae (Reed Warblers and Allies),Reed Warblers and Allies,Acrocephalus familiaris,Millerbird,species,miller,22768,S29599995,,,,Unknown,Unknown,USER57052,25.7791,-171.733,9.0,4.777777778,4000.0,2400.0,ebird,train,Acrocephalus_familiaris_Unknown_28636281.png,1200,720
28781321,https://macaulaylibrary.org/asset/28781321,Passeriformes,"Timaliidae (Tree-Babblers, Scimitar-Babblers, and Allies)","Tree-Babblers, Scimitar-Babblers, and Allies",Pomatorhinus melanurus,Sri Lanka Scimitar-Babbler,species,srlscb1,25000,S29672026,Sri Lanka,,,Unknown,Unknown,USER760892,6.8023,80.8074,4.0,4.75,3222.0,2148.0,ebird,test,Pomatorhinus_melanurus_Unknown_28781321.png,1200,800
